Unnamed: 0,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,change_in_direction
1884,60,5.384581669432009e-15,25.3,21.2,19.9,18.2,83.0,85.0,3.2,40.0,13.8,1,40.0
1885,61,-1.4988010832439613e-15,20.4,17.8,16.9,16.1,90.0,90.0,2.1,60.0,39.7,1,20.0
1886,62,1.5543122344752192e-15,20.8,18.1,16.9,15.8,78.0,88.0,0.0,20.0,39.3,1,40.0
1887,63,2.220446049250313e-15,17.4,16.6,15.4,15.7,98.0,99.0,0.0,60.0,36.0,1,40.0
1888,64,5.384581669432009e-15,17.2,16.3,15.3,15.3,95.0,100.0,0.2,30.0,41.3,1,30.0
1889,65,7.549516567451064e-15,16.2,15.9,14.5,9.5,72.0,44.0,10.7,20.0,35.3,0,10.0
1890,66,5.384581669432009e-15,19.2,17.3,16.4,11.8,62.0,46.0,10.9,40.0,20.5,0,20.0
1891,67,7.549516567451064e-15,23.1,18.3,17.4,16.8,64.0,29.0,6.7,20.0,29.2,0,20.0
1892,68,3.608224830031759e-15,23.1,18.4,17.2,20.5,68.0,19.0,10.2,40.0,24.8,0,20.0
1893,69,1.0047518372857667e-14,17.3,15.7,12.3,11.8,78.0,40.0,9.1,20.0,38.3,0,20.0
1894,70,3.2751579226442118e-15,17.1,16.3,15.3,13.7,79.0,89.0,0.0,20.0,28.8,1,0.0
1895,71,-6.106226635438361e-16,21.6,20.9,19.0,18.9,92.0,87.0,2.5,30.0,22.8,1,10.0
1896,72,4.829470157119431e-15,16.7,15.6,14.0,11.0,92.0,93.0,0.0,40.0,20.4,0,10.0
1897,73,2.942091015256665e-15,25.4,22.4,21.0,20.6,92.0,88.0,0.4,40.0,17.2,1,0.0
1898,74,2.6645352591003757e-15,23.3,21.1,20.5,17.3,96.0,88.0,0.1,80.0,7.9,1,40.0
1899,75,3.885780586188048e-16,24.9,22.3,20.6,21.4,86.0,88.0,0.2,80.0,19.7,1,0.0
1900,76,-4.996003610813204e-16,25.2,23.1,20.7,20.7,86.0,83.0,5.6,30.0,30.0,1,50.0
1901,77,-3.885780586188048e-16,24.9,23.3,21.1,22.3,95.0,81.0,0.0,50.0,28.7,1,20.0
1902,78,2.1094237467877974e-15,26.5,23.2,21.0,21.9,80.0,80.0,0.5,20.0,14.6,1,30.0
1903,79,2.1094237467877974e-15,25.9,24.5,23.8,12.5,79.0,38.0,10.4,60.0,9.8,0,40.0
1904,80,-2.1649348980190553e-15,25.5,23.8,22.5,21.5,87.0,88.0,1.6,70.0,35.1,1,10.0
1905,81,1.887379141862766e-15,25.3,24.8,23.1,23.2,92.0,85.0,0.3,190.0,20.5,1,120.0
1906,82,-2.7755575615628914e-15,24.9,22.4,20.2,19.9,78.0,85.0,1.1,60.0,5.7,1,130.0
1907,83,3.2751579226442118e-15,26.4,23.3,20.6,22.1,80.0,78.0,1.6,200.0,11.9,1,140.0
1908,84,-2.1649348980190553e-15,26.0,24.3,23.1,22.6,93.0,86.0,0.1,70.0,18.1,1,130.0
1909,85,-1.1657341758564144e-15,26.6,24.7,23.5,18.8,76.0,81.0,0.3,60.0,15.3,1,10.0
1910,86,7.438494264988549e-15,27.5,24.4,24.4,20.4,76.0,77.0,1.5,50.0,13.0,1,10.0
1911,87,-7.216449660063518e-16,25.9,25.9,24.4,23.3,91.0,88.0,1.5,90.0,31.8,1,40.0
1912,88,-1.1657341758564144e-15,27.9,25.5,22.4,23.8,92.0,89.0,0.7,170.0,11.7,1,80.0
1913,89,-5.551115123125783e-17,27.6,25.8,23.6,23.5,86.0,84.0,0.6,70.0,15.7,1,100.0
1914,90,-5.717648576819556e-15,27.6,25.4,24.0,24.2,94.0,85.0,1.5,40.0,14.2,1,30.0
1915,91,-1.3877787807814457e-15,27.3,25.1,23.4,22.6,89.0,83.0,6.0,90.0,32.2,1,50.0
1916,92,-1.1657341758564144e-15,23.4,22.8,20.4,19.3,91.0,88.0,0.1,70.0,33.4,1,20.0
1917,93,-4.218847493575595e-15,27.7,25.4,24.1,24.2,89.0,84.0,1.0,190.0,12.6,1,120.0
1918,94,3.3861802251067274e-15,26.5,25.3,24.1,24.2,94.0,88.0,1.0,40.0,14.5,1,150.0
1919,95,-6.161737786669619e-15,28.4,26.0,24.0,22.1,88.0,84.0,3.5,210.0,13.3,1,170.0
1920,96,-2.609024107869118e-15,27.4,25.8,24.8,22.3,87.0,89.0,0.6,70.0,25.1,1,140.0
1921,97,-6.38378239159465e-15,28.4,26.5,25.5,23.8,87.0,84.0,1.2,70.0,34.0,1,0.0
1922,98,-1.1657341758564144e-15,27.2,25.6,24.8,21.6,85.0,78.0,0.0,70.0,16.7,1,0.0
1923,99,-5.9396931817445875e-15,29.0,26.6,24.8,22.3,89.0,88.0,3.2,80.0,12.7,1,10.0
1924,100,-6.106226635438361e-16,28.2,25.5,24.0,22.3,80.0,84.0,2.3,80.0,8.9,1,0.0
1925,101,-4.996003610813204e-16,29.1,26.2,24.7,23.8,87.0,83.0,3.3,80.0,15.4,1,0.0
1926,102,-7.605027718682322e-15,27.5,25.0,24.9,22.1,89.0,88.0,0.5,240.0,10.2,0,160.0
1927,103,-2.3869795029440866e-15,29.2,26.9,25.5,23.2,89.0,83.0,3.6,50.0,11.3,0,190.0
1928,104,-3.4416913763379853e-15,27.8,25.8,24.7,20.4,87.0,88.0,0.6,80.0,14.6,1,30.0
1929,105,4.996003610813204e-16,26.3,25.0,24.7,24.7,88.0,89.0,0.2,80.0,9.9,1,0.0
1930,106,-2.1649348980190553e-15,30.1,26.8,22.8,23.2,87.0,82.0,2.2,100.0,16.5,1,20.0
1931,107,-3.4416913763379853e-15,29.8,24.9,23.2,22.9,81.0,82.0,2.4,70.0,18.6,1,30.0
1932,108,-1.3877787807814457e-15,27.6,25.4,24.8,24.2,85.0,82.0,1.3,200.0,10.2,1,130.0
1933,109,-1.7208456881689926e-15,28.6,26.5,25.5,23.1,88.0,84.0,1.1,80.0,13.0,1,120.0
1934,110,-4.718447854656915e-15,30.6,28.3,26.5,24.6,83.0,88.0,5.3,220.0,8.9,1,140.0
1935,111,-1.4988010832439613e-15,26.9,25.4,25.3,22.2,89.0,80.0,2.8,40.0,15.1,1,180.0
1936,112,-6.161737786669619e-15,28.8,25.7,24.8,23.1,89.0,88.0,1.6,240.0,15.8,1,200.0
1937,113,-2.7755575615628914e-16,30.6,27.0,25.8,23.7,83.0,81.0,1.2,50.0,11.1,0,190.0
1938,114,-3.6637359812630166e-15,26.2,23.1,21.1,21.9,90.0,77.0,2.2,40.0,14.5,1,10.0
1939,115,-2.3869795029440866e-15,25.2,23.1,21.0,20.9,79.0,79.0,3.1,40.0,26.5,0,0.0
1940,116,-3.6637359812630166e-15,27.5,25.9,23.7,21.6,82.0,88.0,6.6,20.0,18.8,1,20.0
1941,117,-5.495603971894525e-15,31.0,27.8,26.1,24.4,76.0,82.0,2.7,20.0,12.9,1,0.0
1942,118,-3.6637359812630166e-15,26.5,25.9,24.3,22.4,84.0,80.0,3.5,80.0,21.6,1,60.0
1943,119,-4.107825191113079e-15,27.7,25.3,24.4,22.5,89.0,84.0,1.0,220.0,25.0,1,140.0
1944,120,-6.2727600891321345e-15,27.9,27.8,26.4,25.0,89.0,88.0,1.0,130.0,18.4,1,90.0
1945,121,-7.605027718682322e-15,30.4,27.9,24.5,23.7,81.0,83.0,3.3,20.0,15.3,1,110.0
1946,122,-2.3869795029440866e-15,29.2,27.1,24.4,23.0,82.0,85.0,6.0,110.0,37.5,1,90.0
1947,123,-2.275957200481571e-15,29.1,26.8,24.5,23.4,83.0,85.0,1.6,50.0,8.6,1,60.0
1948,124,-6.5503158452884236e-15,28.8,26.7,25.4,24.4,87.0,84.0,1.6,50.0,7.9,1,0.0
1949,125,-6.161737786669619e-15,30.4,27.8,25.9,24.4,89.0,88.0,1.6,220.0,30.3,1,170.0
1950,126,-3.885780586188048e-15,29.2,26.6,24.1,22.1,89.0,87.0,2.6,220.0,23.7,1,0.0
1951,127,-6.161737786669619e-15,28.0,26.8,25.9,25.5,85.0,84.0,0.7,70.0,14.8,1,150.0
1952,128,-7.605027718682322e-15,28.7,26.6,25.4,25.4,87.0,88.0,0.3,80.0,20.7,1,10.0
1953,129,-5.828670879282072e-15,28.4,27.0,25.5,25.4,89.0,88.0,0.4,190.0,12.1,1,110.0
1954,130,-1.1657341758564144e-15,31.3,28.0,26.4,25.5,82.0,80.0,4.1,70.0,29.0,1,120.0
1955,131,-5.9396931817445875e-15,31.2,29.7,28.4,26.1,84.0,89.0,1.6,130.0,16.7,1,60.0
1956,132,-5.495603971894525e-15,32.8,30.1,28.0,26.0,79.0,78.0,9.2,220.0,16.4,1,90.0
1957,133,-5.051514762044462e-15,33.0,30.0,27.1,26.2,77.0,70.0,6.1,80.0,21.3,1,140.0
1958,134,-5.717648576819556e-15,30.9,27.0,24.7,25.8,84.0,85.0,3.1,220.0,9.8,1,140.0
1959,135,-4.718447854656915e-15,33.3,30.2,27.0,24.3,82.0,83.0,2.2,220.0,24.4,1,0.0
1960,136,-7.716050021144838e-15,33.1,30.3,28.0,25.0,80.0,77.0,7.6,220.0,20.7,1,0.0
1961,137,-5.828670879282072e-15,31.2,29.1,26.7,25.4,81.0,78.0,3.2,220.0,15.3,1,0.0
1962,138,-4.829470157119431e-15,31.4,29.6,28.0,25.6,86.0,82.0,1.0,220.0,21.6,1,0.0
1963,139,-5.828670879282072e-15,29.6,27.5,25.4,25.4,87.0,82.0,2.3,50.0,15.5,1,170.0
1964,140,-5.495603971894525e-15,33.4,30.1,28.4,25.4,67.0,77.0,9.4,220.0,30.2,1,170.0
1965,141,-8.271161533457416e-15,33.2,29.9,28.0,26.0,74.0,86.0,3.5,220.0,40.0,1,0.0
1966,142,-6.8833827526759706e-15,28.5,26.5,24.0,23.4,61.0,87.0,1.6,20.0,19.4,0,200.0
1967,143,-5.6066262743570405e-15,32.8,30.0,28.1,25.8,79.0,86.0,2.1,240.0,20.0,1,220.0
1968,144,-8.493206138382448e-15,32.6,30.0,27.6,25.4,74.0,48.0,10.9,80.0,7.4,0,160.0
1969,145,-9.880984919163893e-15,29.1,27.1,25.0,26.4,92.0,96.0,0.6,250.0,14.5,1,170.0
1970,146,-8.715250743307479e-15,27.8,26.7,25.3,25.2,93.0,88.0,0.3,250.3,21.2,1,0.30000000000001137
1971,147,-5.051514762044462e-15,28.2,26.3,25.6,23.0,80.0,83.0,1.4,230.0,5.9,1,20.30000000000001
1972,148,-5.384581669432009e-15,30.7,27.4,23.3,24.2,67.0,80.0,8.6,110.0,17.2,1,120.0
1973,149,-6.161737786669619e-15,32.4,28.3,26.8,24.8,74.0,62.0,7.7,240.0,23.9,0,130.0
1974,150,-5.717648576819556e-15,31.8,29.6,26.9,25.7,79.0,69.0,6.7,240.0,13.0,0,0.0
1975,151,-5.717648576819556e-15,33.2,30.8,27.4,24.1,71.0,48.0,10.0,230.0,23.4,0,10.0
1976,152,-5.828670879282072e-15,33.1,30.6,28.4,24.7,72.0,34.0,11.1,170.0,12.6,0,60.0
1977,153,-6.5503158452884236e-15,33.2,30.7,28.0,25.8,79.0,48.0,10.0,220.0,10.0,0,50.0
1978,154,-4.829470157119431e-15,33.8,30.3,29.3,26.3,78.0,78.0,7.4,200.0,9.8,0,20.0
1979,155,-5.828670879282072e-15,35.1,30.6,28.1,25.9,78.0,25.0,11.1,110.0,13.4,0,90.0
1980,156,-3.6637359812630166e-15,33.1,30.1,27.3,25.4,74.0,46.0,10.4,180.0,25.1,1,70.0
1981,157,-6.161737786669619e-15,32.9,30.4,27.4,25.6,82.0,62.0,5.5,80.0,19.0,1,100.0
1982,158,-9.43689570931383e-15,30.0,28.4,26.1,25.7,79.0,88.0,3.0,40.0,7.3,1,40.0
1983,159,-6.161737786669619e-15,33.9,30.6,27.4,24.7,74.0,61.0,6.0,130.0,10.2,1,90.0
1984,160,-5.717648576819556e-15,32.4,30.0,28.7,25.0,72.0,49.0,10.1,230.0,9.1,0,100.0
1985,161,-6.161737786669619e-15,33.0,30.7,28.4,25.9,81.0,70.0,7.0,230.0,13.3,1,0.0
1986,162,-9.2148511043888e-15,31.4,28.3,26.3,25.0,89.0,83.0,0.4,80.0,15.1,1,150.0
1987,163,-9.658940314238862e-15,33.0,30.0,28.4,24.7,78.0,77.0,7.4,230.0,21.9,1,150.0
1988,164,-5.828670879282072e-15,32.3,29.2,28.1,25.0,75.0,41.0,8.0,230.0,28.4,0,0.0
1989,165,-6.161737786669619e-15,33.3,30.1,28.1,25.8,78.0,72.0,7.7,190.0,12.4,0,40.0
1990,166,-6.38378239159465e-15,32.8,29.0,27.5,25.6,80.0,77.0,6.5,230.0,15.8,0,40.0
1991,167,-7.382983113757291e-15,31.9,28.9,26.3,24.7,81.0,84.0,1.3,130.0,26.0,1,100.0
1992,168,-5.384581669432009e-15,31.1,28.6,27.7,25.9,81.0,81.0,2.2,200.0,32.4,1,70.0
1993,169,-1.2712053631958042e-14,33.7,30.1,29.1,26.7,82.0,69.0,6.0,220.0,22.9,1,20.0
1994,170,-1.5487611193520934e-14,32.5,30.1,28.0,25.5,78.0,79.0,6.6,200.0,12.8,0,20.0
1995,171,-4.218847493575595e-15,31.7,28.9,25.6,25.0,85.0,82.0,3.6,220.0,22.3,1,20.0
1996,172,-1.3100631690576847e-14,30.4,28.4,27.7,25.3,82.0,60.0,1.1,60.0,25.0,1,160.0
1997,173,-8.992806499463768e-15,30.9,28.1,25.4,26.0,87.0,84.0,2.1,210.0,11.0,1,150.0
1998,174,-5.9396931817445875e-15,32.4,28.8,26.0,25.1,77.0,60.0,8.4,230.0,26.0,0,20.0
1999,175,-4.9404924595819466e-15,29.5,27.4,27.4,25.9,79.0,60.0,5.1,110.0,11.3,0,120.0
2000,176,-8.604228440844963e-15,29.2,27.7,26.3,25.8,83.0,86.0,0.3,240.0,23.5,1,130.0
2001,177,-4.440892098500626e-15,31.2,28.9,26.3,25.4,87.0,85.0,2.4,200.0,22.3,1,40.0
2002,178,-5.495603971894525e-15,31.3,29.7,28.1,26.0,92.0,84.0,0.4,220.0,24.5,1,20.0
2003,179,-5.2735593669694936e-15,29.1,27.5,25.3,25.4,81.0,86.0,1.1,220.0,15.7,1,0.0
2004,180,-6.38378239159465e-15,32.2,29.7,28.0,26.0,75.0,69.0,6.5,200.0,16.4,1,20.0
2005,181,-5.9396931817445875e-15,33.0,30.1,27.0,25.4,81.0,48.0,8.8,240.0,16.0,0,40.0
2006,182,-5.495603971894525e-15,32.5,30.0,28.1,26.2,78.0,57.0,9.1,220.0,14.8,0,20.0
2007,183,-5.828670879282072e-15,32.0,30.0,28.2,26.4,77.0,78.0,6.5,230.0,28.0,1,10.0
2008,184,-6.161737786669619e-15,31.0,28.1,26.8,25.1,81.0,84.0,2.1,190.0,15.9,1,40.0
2009,185,-5.9396931817445875e-15,31.4,28.3,26.5,24.8,77.0,84.0,3.3,140.0,21.9,1,50.0
2010,186,-8.049116928532385e-15,35.1,31.0,26.9,25.0,74.0,58.0,10.6,180.0,8.9,0,40.0
2011,187,-8.493206138382448e-15,32.5,30.2,28.6,25.3,77.0,79.0,6.4,220.0,10.3,1,40.0
2012,188,-5.828670879282072e-15,32.0,30.3,28.3,26.2,79.0,54.0,6.3,240.0,10.9,1,20.0
2013,189,-5.384581669432009e-15,32.3,29.3,27.0,24.8,81.0,56.0,9.1,170.0,9.5,0,70.0
2014,190,-9.103828801926284e-15,32.3,29.1,26.9,25.8,74.0,72.0,11.8,200.0,11.2,0,30.0
2015,191,-8.382183835919932e-15,33.8,30.3,28.3,26.4,81.0,87.0,5.7,230.0,21.8,0,30.0
2016,192,-3.9968028886505635e-15,33.3,30.4,27.6,25.9,82.0,83.0,2.6,50.0,10.2,1,180.0
2017,193,-5.9396931817445875e-15,33.0,30.6,29.0,26.0,79.0,72.0,8.3,220.0,13.9,1,170.0
2018,194,-7.93809462606987e-15,33.7,29.1,27.5,25.3,79.0,78.0,5.3,20.0,23.7,1,200.0
2019,195,-4.3298697960381105e-15,32.8,30.2,28.9,25.4,78.0,43.0,8.1,240.0,10.2,0,220.0
2020,196,-6.161737786669619e-15,33.9,30.1,27.0,24.8,76.0,49.0,8.8,10.0,10.0,1,230.0
2021,197,-6.8833827526759706e-15,32.9,29.7,27.9,24.4,78.0,38.0,11.8,210.0,17.3,1,200.0
2022,198,-8.881784197001252e-15,33.4,30.2,28.1,24.3,80.0,78.0,4.3,220.0,20.8,1,10.0
2023,199,-5.828670879282072e-15,32.9,30.2,28.6,25.3,79.0,57.0,10.6,230.0,19.6,1,10.0
2024,200,-1.6930901125533637e-14,35.1,31.0,26.8,26.1,77.0,57.0,9.1,20.0,20.9,0,210.0
2025,201,-4.6074255521944e-15,32.3,29.2,27.8,24.6,84.0,72.0,6.2,100.0,12.0,0,80.0
2026,202,-3.219646771412954e-15,31.9,28.9,26.7,25.7,84.0,81.0,3.2,60.0,6.6,1,40.0
2027,203,-9.2148511043888e-15,31.1,28.7,26.9,24.5,82.0,84.0,1.6,220.0,12.1,1,160.0
2028,204,-6.161737786669619e-15,31.2,28.6,25.3,25.4,76.0,46.0,11.7,220.0,12.6,0,0.0
2029,205,-4.107825191113079e-15,31.9,28.8,27.4,26.1,84.0,88.0,2.7,80.0,17.2,1,140.0
2030,206,-2.7755575615628914e-15,30.9,27.5,25.4,25.4,89.0,82.0,1.2,110.0,16.3,1,30.0
2031,207,-5.051514762044462e-15,30.2,27.9,26.3,25.3,87.0,84.0,2.1,230.0,14.0,1,120.0
2032,208,-7.827072323607354e-15,31.7,28.2,27.0,25.0,88.0,80.0,2.5,230.0,14.3,1,0.0
2033,209,-5.2735593669694936e-15,30.6,27.2,25.5,26.6,87.0,88.0,0.2,220.0,12.5,1,10.0
2034,210,-7.605027718682322e-15,32.1,29.4,27.2,24.7,84.0,86.0,1.4,220.0,12.4,1,0.0
2035,211,-5.384581669432009e-15,33.0,30.3,28.0,25.2,78.0,72.0,7.2,220.0,16.0,1,0.0
2036,212,-6.050715484207103e-15,32.2,28.7,26.4,24.3,79.0,78.0,9.5,220.0,9.8,1,0.0
2037,213,-5.9396931817445875e-15,32.5,28.6,26.6,25.3,80.0,77.0,2.4,300.0,24.4,1,80.0
2038,214,-5.9396931817445875e-15,34.4,30.3,28.7,25.3,77.0,43.0,8.4,120.0,13.8,0,180.0
2039,215,-5.828670879282072e-15,30.6,27.8,25.2,25.2,80.0,77.0,5.7,230.0,12.4,1,110.0
2040,216,-1.6930901125533637e-14,32.8,29.1,26.8,26.0,84.0,51.0,7.0,200.0,11.8,1,30.0
2041,217,-6.161737786669619e-15,29.8,27.8,25.5,23.3,86.0,82.0,1.9,200.0,14.1,1,0.0
2042,218,-5.717648576819556e-15,33.4,29.0,25.9,23.3,74.0,32.0,10.2,50.0,22.8,0,150.0
2043,219,-9.103828801926284e-15,34.7,30.0,29.0,26.0,84.0,83.0,0.5,230.0,16.5,1,180.0
2044,220,-5.717648576819556e-15,31.2,28.4,26.9,25.0,89.0,88.0,1.0,180.0,11.7,1,50.0
2045,221,-6.161737786669619e-15,31.4,28.4,26.3,24.9,82.0,80.0,2.0,20.0,7.4,1,160.0
2046,222,-5.717648576819556e-15,31.7,28.2,26.5,24.2,87.0,87.0,2.6,220.0,13.2,1,200.0
2047,223,-6.38378239159465e-15,34.2,30.1,27.8,24.7,74.0,72.0,10.4,220.0,8.9,0,0.0
2048,224,-7.827072323607354e-15,32.8,30.1,28.1,24.3,74.0,23.0,10.4,220.0,12.4,0,0.0
2049,225,-8.604228440844963e-15,28.9,26.1,24.6,24.9,82.0,81.0,6.5,240.0,9.1,1,20.0
2050,226,-1.5376588891058418e-14,28.7,26.0,24.7,23.3,86.0,83.0,0.1,210.0,20.2,1,30.0
2051,227,-1.1657341758564144e-15,27.8,25.9,24.5,23.8,89.0,81.0,2.2,80.0,19.8,1,130.0
2052,228,-1.7208456881689926e-15,28.1,25.9,24.5,23.3,78.0,83.0,2.5,80.0,19.4,1,0.0
2053,229,-6.106226635438361e-16,30.9,29.7,28.0,25.0,78.0,84.0,1.5,220.0,23.4,1,140.0
2054,230,-4.107825191113079e-15,29.1,26.7,25.4,25.4,89.0,85.0,3.3,200.0,22.0,1,20.0
2055,231,-1.1213252548714081e-14,29.1,28.7,27.7,24.5,93.0,84.0,1.6,230.0,27.1,1,30.0
2056,232,-2.7755575615628914e-15,33.0,30.1,27.5,24.2,70.0,39.0,9.5,10.0,28.3,0,220.0
2057,233,-9.43689570931383e-15,31.0,27.2,26.2,24.9,82.0,86.0,1.6,80.0,28.7,1,70.0
2058,234,-2.609024107869118e-15,28.3,26.4,25.5,24.8,82.0,79.0,2.4,60.0,13.7,1,20.0
2059,235,-6.050715484207103e-15,28.4,26.8,24.7,24.3,92.0,88.0,0.3,110.0,15.9,1,50.0
2060,236,-6.106226635438361e-16,29.4,26.5,24.8,22.3,76.0,84.0,4.8,20.0,5.9,1,90.0
2061,237,-2.3869795029440866e-15,29.1,26.8,24.9,22.1,75.0,46.0,8.3,140.0,9.1,1,120.0
2062,238,-7.827072323607354e-15,31.9,29.2,26.2,25.4,81.0,84.0,2.0,230.0,33.5,1,90.0
2063,239,-2.3869795029440866e-15,31.9,28.7,26.8,24.5,81.0,69.0,5.5,70.0,29.3,1,160.0
2064,240,9.43689570931383e-16,30.5,27.2,26.0,25.2,88.0,83.0,3.6,230.0,20.0,1,160.0
2065,241,-2.7755575615628914e-15,31.0,28.1,26.8,24.9,78.0,60.0,8.4,140.0,12.0,1,90.0
2066,242,-5.828670879282072e-15,28.9,26.9,25.4,25.4,89.0,88.0,1.1,230.0,39.7,1,90.0
2067,243,-5.384581669432009e-15,32.0,29.1,27.4,25.4,86.0,84.0,1.5,220.0,35.3,1,10.0
2068,244,-2.7755575615628914e-15,28.6,26.8,25.4,23.9,84.0,78.0,3.0,230.0,9.8,1,10.0
2069,245,-6.050715484207103e-15,32.8,29.4,26.6,25.9,84.0,88.0,0.8,210.0,28.9,1,20.0
2070,246,-3.552713678800501e-15,31.0,28.0,26.5,23.3,85.0,58.0,6.0,80.0,14.5,0,130.0
2071,247,-7.827072323607354e-15,30.8,28.1,26.9,25.9,87.0,53.0,11.1,200.0,37.0,0,120.0
2072,248,-6.106226635438361e-16,30.2,28.1,26.2,24.1,80.0,70.0,6.2,210.0,14.8,0,10.0
2073,249,-2.275957200481571e-15,30.5,27.4,25.5,23.8,76.0,53.0,10.1,50.0,28.6,1,160.0
2074,250,-6.161737786669619e-15,32.1,28.1,26.7,24.8,79.0,78.0,7.7,230.0,39.3,1,180.0
2075,251,-2.7755575615628914e-16,30.9,28.3,26.6,21.2,75.0,32.0,10.0,220.0,25.0,0,10.0
2076,252,-3.6637359812630166e-15,29.4,27.9,26.6,23.1,79.0,81.0,3.4,40.0,8.9,1,180.0
2077,253,-5.2735593669694936e-15,32.3,29.1,26.2,25.4,87.0,88.0,2.8,230.0,11.9,1,190.0
2078,254,-7.827072323607354e-15,32.8,29.6,25.5,20.9,75.0,38.0,10.1,220.0,12.8,0,10.0
2079,255,-6.161737786669619e-15,31.7,28.1,26.8,24.9,81.0,88.0,0.4,40.0,13.6,1,180.0
2080,256,-7.105427357601002e-15,31.2,28.0,26.2,25.0,86.0,83.0,0.9,230.0,52.8,1,190.0
2081,257,-5.2735593669694936e-15,32.7,29.0,27.0,25.8,74.0,61.0,9.8,220.0,44.7,1,10.0
2082,258,-9.43689570931383e-16,28.4,26.9,24.3,23.1,81.0,85.0,0.6,70.0,30.4,1,150.0
2083,259,-7.716050021144838e-15,30.9,27.6,25.4,26.0,97.0,88.0,0.5,130.0,30.0,1,60.0
2084,260,-8.992806499463768e-15,27.9,26.1,25.9,24.5,94.0,87.0,2.2,20.0,35.8,1,110.0
2085,261,-5.828670879282072e-15,31.1,28.3,26.0,25.4,86.0,83.0,8.1,270.0,34.0,1,250.0
2086,262,-4.996003610813204e-16,30.1,26.0,24.4,24.8,81.0,56.0,2.4,80.0,21.9,1,190.0
2087,263,-6.772360450213455e-15,28.2,25.5,23.9,21.6,68.0,39.0,8.2,230.0,8.7,0,150.0
2088,264,-5.551115123125783e-17,28.6,25.8,22.4,24.7,79.0,84.0,6.7,190.0,8.3,0,40.0
2089,265,2.220446049250313e-15,30.2,27.7,24.5,20.9,76.0,68.0,7.7,70.0,8.3,0,120.0
2090,266,5.9396931817445875e-15,31.0,28.7,26.6,24.8,85.0,53.0,4.5,220.0,14.7,0,150.0
2091,267,-5.384581669432009e-15,27.5,25.4,24.9,23.2,92.0,95.0,0.0,40.0,25.1,1,180.0
2092,268,1.6653345369377348e-16,29.2,25.3,23.1,20.7,77.0,19.0,9.5,20.0,10.3,0,20.0
2093,269,2.1094237467877974e-15,31.8,28.0,26.4,24.7,79.0,72.0,7.8,210.0,20.2,0,190.0
2094,270,3.608224830031759e-15,31.2,28.7,27.0,23.1,77.0,47.0,8.5,70.0,25.0,1,140.0
2095,271,-1.27675647831893e-15,27.0,24.8,22.3,21.9,85.0,85.0,2.7,70.0,39.7,1,0.0
2096,272,2.3314683517128287e-15,29.6,25.5,23.3,20.9,75.0,47.0,10.5,80.0,9.0,1,10.0
2097,273,-2.7755575615628914e-16,30.3,26.8,24.5,19.3,70.0,50.0,10.0,20.0,8.0,1,60.0
2098,274,5.9396931817445875e-15,27.2,25.6,24.4,23.2,83.0,84.0,1.2,60.0,16.0,1,40.0
2099,275,1.0547118733938987e-15,24.8,22.4,20.4,20.7,95.0,85.0,0.0,60.0,38.0,1,0.0
2100,276,-1.942890293094024e-15,23.6,21.1,19.6,19.6,72.0,53.0,9.6,65.0,21.6,1,5.0
2101,277,3.941291737419306e-15,26.9,25.5,24.3,23.1,93.0,77.0,0.3,70.0,28.3,1,5.0
2102,278,-2.9976021664879227e-15,27.6,24.5,22.4,19.0,74.0,61.0,7.6,20.0,14.7,1,50.0
2103,279,1.5543122344752192e-15,26.2,24.5,24.0,21.4,78.0,82.0,2.3,80.0,37.5,1,60.0
2104,280,3.608224830031759e-15,26.9,24.3,23.8,22.1,81.0,83.0,0.9,40.0,21.3,1,40.0
2105,281,1.0547118733938987e-15,24.2,22.0,21.8,21.8,83.0,84.0,1.9,40.0,25.9,1,0.0
2106,282,3.83026943495679e-15,27.9,25.8,24.3,21.1,83.0,65.0,1.0,10.0,11.2,1,30.0
2107,283,2.1094237467877974e-15,28.9,25.4,23.4,19.6,75.0,51.0,7.7,40.0,22.8,0,30.0
2108,284,6.161737786669619e-15,26.4,23.1,21.0,19.1,79.0,69.0,4.6,60.0,19.4,1,20.0
2109,285,7.049916206369744e-15,26.9,24.0,23.2,19.9,83.0,69.0,5.7,70.0,9.1,1,10.0
2110,286,6.161737786669619e-15,25.4,23.1,22.1,16.3,82.0,59.0,1.0,40.0,29.6,0,30.0
2111,287,3.941291737419306e-15,29.6,25.8,24.5,19.3,79.0,46.0,7.7,70.0,20.5,1,30.0
2112,288,2.7755575615628914e-16,28.2,25.8,23.4,21.4,70.0,53.0,9.3,70.0,33.5,0,0.0
2113,289,3.885780586188048e-16,29.1,25.2,23.0,22.4,81.0,70.0,2.4,60.0,32.4,1,10.0
2114,290,-6.106226635438361e-16,29.8,26.8,24.5,21.1,78.0,49.0,9.7,80.0,24.4,0,20.0
2115,291,-1.3877787807814457e-15,29.1,26.8,24.0,23.4,83.0,74.0,5.7,50.0,20.5,1,30.0
2116,292,5.384581669432009e-15,26.9,24.7,22.6,21.4,82.0,86.0,1.2,80.0,21.6,1,30.0
2117,293,6.716849298982197e-15,25.9,23.3,21.0,22.3,79.0,85.0,2.9,80.0,24.9,1,0.0
2118,294,-1.27675647831893e-15,27.7,25.8,24.4,22.1,82.0,87.0,1.1,70.0,40.8,1,10.0
